Index,O3,NO,NO2,PM25,M_DIR,M_SPED,M_T,Datetime
2016-08-03 20:00:00,29.00653648376465,10.66409683227539,32.27062225341797,8.359527587890625,237.5,5.9,15.1,03/08/2016 20:00:00
2016-08-03 21:00:00,29.09750747680664,10.66409683227539,32.30807876586914,8.359527587890625,241.2,6.1,15.0,03/08/2016 21:00:00
2016-08-03 22:00:00,29.09750747680664,10.66409683227539,32.30807876586914,8.359527587890625,244.0,6.2,15.0,03/08/2016 22:00:00
2016-08-03 23:00:00,28.91051483154297,10.66409683227539,32.41917419433594,8.359527587890625,239.6,5.8,14.8,03/08/2016 23:00:00
2016-08-03 00:00:00,28.853548049926758,10.670266151428223,32.669960021972656,8.359527587890625,240.5,5.5,14.5,03/08/2016 00:00:00
2016-08-04 01:00:00,28.76129150390625,10.693373680114746,32.92978286743164,8.359527587890625,245.9,5.4,14.1,04/08/2016 01:00:00
2016-08-04 02:00:00,27.474285125732422,11.153402328491211,37.18896484375,8.913572311401367,236.5,4.3,13.2,04/08/2016 02:00:00
2016-08-04 03:00:00,28.510292053222656,11.164002418518066,37.18896484375,8.913572311401367,248.3,4.6,13.3,04/08/2016 03:00:00
2016-08-04 04:00:00,24.99666404724121,11.132547378540039,37.258609771728516,9.033446311950684,243.5,3.8,12.9,04/08/2016 04:00:00
2016-08-04 05:00:00,26.5957088470459,11.132547378540039,37.258609771728516,9.033446311950684,238.5,4.2,13.0,04/08/2016 05:00:00
2016-08-04 06:00:00,27.474285125732422,11.280571937561035,37.21181106567383,8.923578262329102,245.2,4.3,13.4,04/08/2016 06:00:00
2016-08-04 07:00:00,28.225616455078125,11.305633544921875,37.16908645629883,8.923578262329102,255.4,4.5,13.7,04/08/2016 07:00:00
2016-08-04 08:00:00,28.010873794555664,10.674093246459961,33.28285217285156,8.359527587890625,251.7,4.4,13.8,04/08/2016 08:00:00
2016-08-04 09:00:00,28.776033401489258,10.693373680114746,32.92978286743164,8.359527587890625,260.1,4.4,14.1,04/08/2016 09:00:00
2016-08-04 10:00:00,28.844568252563477,10.666412353515625,32.72994613647461,8.359527587890625,264.4,4.3,14.4,04/08/2016 10:00:00
2016-08-04 11:00:00,28.8890438079834,10.66409683227539,32.41917419433594,4.0,268.5,4.5,14.8,04/08/2016 11:00:00
2016-08-04 12:00:00,39.44158935546875,10.3819,18.87494,3.0,271.0,4.2,15.1,04/08/2016 12:00:00
2016-08-04 13:00:00,30.93335,7.55583,15.53715,2.6,279.0,4.0,15.2,04/08/2016 13:00:00
2016-08-04 14:00:00,28.6383,9.31141,21.01838,2.6,287.1,4.8,17.3,04/08/2016 14:00:00
2016-08-04 15:00:00,30.18496,9.19167,23.80489,4.9,276.7,3.6,16.0,04/08/2016 15:00:00
2016-08-04 16:00:00,35.62324,6.75257,19.23401,1.4,282.8,3.6,16.0,04/08/2016 16:00:00
2016-08-04 17:00:00,33.2783,10.70932,26.27153,4.3,286.1,4.1,16.8,04/08/2016 17:00:00
2016-08-04 18:00:00,42.00949,5.65245,20.92132,2.9,287.6,4.0,16.4,04/08/2016 18:00:00
2016-08-04 19:00:00,38.36733,4.6702,20.64687,2.4,292.7,2.8,15.1,04/08/2016 19:00:00
2016-08-04 20:00:00,37.61894,3.45097,19.5032,3.7,274.5,2.4,13.1,04/08/2016 20:00:00
2016-08-04 21:00:00,43.45637,0.95231,14.47571,2.7,264.9,2.2,11.8,04/08/2016 21:00:00
2016-08-04 22:00:00,44.90325,1.84413,18.1764,2.8,279.0,2.4,11.9,04/08/2016 22:00:00
2016-08-04 23:00:00,40.16346,1.07081,21.91916,4.1,276.5,2.2,11.6,04/08/2016 23:00:00
2016-08-04 00:00:00,36.72088,0.32742,15.38798,3.7,277.7,1.9,11.7,04/08/2016 00:00:00
2016-08-05 01:00:00,32.06425,1.50923,18.22421,4.6,219.7,1.9,9.6,05/08/2016 01:00:00
2016-08-05 02:00:00,26.60933,0.87353,22.61212,5.0,229.8,1.3,10.0,05/08/2016 02:00:00
2016-08-05 03:00:00,29.83572,0.08918,14.26103,3.1,233.5,1.2,10.1,05/08/2016 03:00:00
2016-08-05 04:00:00,20.55571,1.31029,21.39418,4.4,206.7,1.3,10.1,05/08/2016 04:00:00
2016-08-05 05:00:00,11.92431,6.34314,32.23471,6.3,212.7,1.7,10.1,05/08/2016 05:00:00
2016-08-05 06:00:00,13.92001,9.88704,33.51991,5.0,222.9,1.9,10.0,05/08/2016 06:00:00
2016-08-05 07:00:00,9.28,21.41115,43.13787,5.2,218.0,1.9,10.1,05/08/2016 07:00:00
2016-08-05 08:00:00,18.80947,16.94426,34.17207,5.7,216.4,1.8,10.5,05/08/2016 08:00:00
2016-08-05 09:00:00,25.84432,11.91172,28.35855,5.1,220.2,2.1,11.1,05/08/2016 09:00:00
2016-08-05 10:00:00,32.43012,8.39776,22.68512,4.1,245.9,2.3,12.5,05/08/2016 10:00:00
2016-08-05 11:00:00,34.67529,13.25163,24.06451,4.3,263.7,2.1,15.5,05/08/2016 11:00:00
2016-08-05 12:00:00,40.11357,7.89167,21.49554,4.1,277.9,2.6,16.5,05/08/2016 12:00:00
2016-08-05 13:00:00,52.13766,4.34778,13.5821,2.4,280.0,2.8,17.0,05/08/2016 13:00:00
2016-08-05 14:00:00,56.17896,3.15692,15.04325,6.2,288.7,3.2,17.5,05/08/2016 14:00:00
2016-08-05 15:00:00,56.87745,4.02005,19.34159,6.3,288.9,3.2,17.3,05/08/2016 15:00:00
2016-08-05 16:00:00,54.93164,3.39453,21.90052,5.0,301.0,4.3,18.0,05/08/2016 16:00:00
2016-08-05 17:00:00,53.13551,4.10985,22.4953,4.4,303.8,4.0,17.7,05/08/2016 17:00:00
2016-08-05 18:00:00,48.99444,3.48402,26.56271,6.0,308.5,3.4,16.8,05/08/2016 18:00:00
2016-08-05 19:00:00,48.5953,2.71007,22.12715,8.0,309.3,2.7,15.4,05/08/2016 19:00:00
2016-08-05 20:00:00,44.90325,1.72689,24.91462,5.7,303.8,2.3,13.3,05/08/2016 20:00:00
2016-08-05 21:00:00,39.86411,0.68477,27.88329,6.9,274.0,1.9,11.8,05/08/2016 21:00:00
2016-08-05 22:00:00,33.9269,2.79925,30.67507,4.9,276.8,2.5,11.5,05/08/2016 22:00:00
2016-08-05 23:00:00,31.23271,2.4419,33.50843,5.7,275.9,1.6,12.4,05/08/2016 23:00:00
2016-08-05 00:00:00,19.80732,2.56133,41.18712,8.7,242.7,2.1,11.1,05/08/2016 00:00:00
2016-08-06 01:00:00,18.02782,2.74572,32.21224,5.2,217.4,1.8,10.4,06/08/2016 01:00:00
2016-08-06 02:00:00,12.57291,4.25704,41.73075,6.7,184.1,1.3,10.6,06/08/2016 02:00:00
2016-08-06 03:00:00,16.21506,2.65581,28.46087,4.7,203.8,1.9,10.5,06/08/2016 03:00:00
2016-08-06 04:00:00,19.75743,0.80607,21.09296,5.4,214.1,1.9,10.5,06/08/2016 04:00:00
2016-08-06 05:00:00,11.67485,3.93897,27.72886,4.9,207.7,1.7,10.5,06/08/2016 05:00:00
2016-08-06 06:00:00,5.9871,16.53203,34.18068,6.2,211.0,1.9,10.5,06/08/2016 06:00:00
2016-08-06 07:00:00,8.03269,15.24887,30.61148,6.9,201.8,1.6,10.7,06/08/2016 07:00:00
2016-08-06 08:00:00,7.48388,30.97545,35.91962,7.3,187.2,1.7,11.1,06/08/2016 08:00:00
2016-08-06 09:00:00,13.9699,17.69607,32.07549,9.3,193.4,2.0,11.8,06/08/2016 09:00:00
2016-08-06 10:00:00,19.00904,23.75421,30.5192,8.5,199.8,2.1,12.8,06/08/2016 10:00:00
2016-08-06 11:00:00,23.9484,21.69491,27.82018,11.6,196.3,2.1,15.7,06/08/2016 11:00:00
2016-08-06 12:00:00,32.28045,14.7119,22.83238,12.1,227.5,2.8,18.4,06/08/2016 12:00:00
2016-08-06 13:00:00,38.81636,10.14585,22.00905,5.8,227.7,3.3,19.8,06/08/2016 13:00:00
2016-08-06 14:00:00,37.46927,12.74242,25.07431,4.8,217.2,3.5,21.1,06/08/2016 14:00:00
2016-08-06 15:00:00,37.36948,12.29495,23.83883,8.9,240.2,3.3,19.8,06/08/2016 15:00:00
2016-08-06 16:00:00,33.67744,14.65203,29.28468,4.6,229.0,2.6,19.1,06/08/2016 16:00:00
2016-08-06 17:00:00,36.17206,9.43021,23.88473,5.4,180.3,2.2,19.0,06/08/2016 17:00:00
2016-08-06 18:00:00,30.23486,10.53407,26.85915,8.7,220.9,3.0,20.0,06/08/2016 18:00:00
2016-08-06 19:00:00,26.04389,8.7732,29.10108,7.7,201.6,2.6,18.1,06/08/2016 19:00:00
2016-08-06 20:00:00,20.85507,8.59421,33.40229,5.7,203.6,2.8,16.7,06/08/2016 20:00:00
2016-08-06 21:00:00,19.3084,6.9827,22.65022,1.1,201.8,3.2,16.4,06/08/2016 21:00:00
2016-08-06 22:00:00,18.90926,5.8489,16.92993,1.5,189.4,3.7,16.1,06/08/2016 22:00:00
2016-08-06 23:00:00,15.26711,8.26617,17.06667,5.888448715209961,201.9,4.0,16.1,06/08/2016 23:00:00
2016-08-06 00:00:00,17.76173,3.31221,11.80586,2.5,209.1,4.7,16.5,06/08/2016 00:00:00
2016-08-07 01:00:00,17.89478,3.26959,19.72106,1.6,231.4,4.4,17.7,07/08/2016 01:00:00
2016-08-07 02:00:00,19.35829,3.30909,19.29394,6.5485944747924805,243.2,5.2,17.8,07/08/2016 02:00:00
2016-08-07 03:00:00,17.56216,3.40918,21.98036,0.4,256.3,5.5,17.7,07/08/2016 03:00:00
2016-08-07 04:00:00,30.78367,1.94361,15.66242,0.5,263.0,5.2,16.8,07/08/2016 04:00:00
2016-08-07 05:00:00,35.274,1.4952,15.84602,1.5,264.8,4.7,16.1,07/08/2016 05:00:00
2016-08-07 06:00:00,32.5798,1.46527,15.15848,1.4,262.6,4.5,15.5,07/08/2016 06:00:00
2016-08-07 07:00:00,31.33249,2.66174,16.20987,2.9,247.7,3.6,15.3,07/08/2016 07:00:00
2016-08-07 08:00:00,31.78152,2.60187,15.43148,3.7,257.9,4.4,15.6,07/08/2016 08:00:00
2016-08-07 09:00:00,38.5669,2.96047,15.70641,3.7,259.1,4.5,16.1,07/08/2016 09:00:00
2016-08-07 10:00:00,39.36518,3.52861,16.98778,4.5,257.3,4.6,16.6,07/08/2016 10:00:00
2016-08-07 11:00:00,41.9097,5.29292,20.69564,6.1,257.5,5.3,18.2,07/08/2016 11:00:00
2016-08-07 12:00:00,48.69508,3.31938,18.68273,5.8,258.2,5.8,19.5,07/08/2016 12:00:00
2016-08-07 13:00:00,49.34368,2.90091,22.16444,6.1,257.9,5.8,20.0,07/08/2016 13:00:00
2016-08-07 14:00:00,48.74497,4.24612,21.97941,6.5,257.9,5.8,20.1,07/08/2016 14:00:00
2016-08-07 15:00:00,48.64519,4.06651,20.19409,4.1,257.4,6.0,19.9,07/08/2016 15:00:00
2016-08-07 16:00:00,48.84476,2.96047,23.90529,6.3,257.7,6.1,19.0,07/08/2016 16:00:00
2016-08-07 17:00:00,47.44777,4.30568,22.94139,4.1,258.2,4.9,17.4,07/08/2016 17:00:00
2016-08-07 18:00:00,45.60175,4.60534,22.02435,5.0,251.4,5.1,16.7,07/08/2016 18:00:00
2016-08-07 19:00:00,40.11357,3.94708,23.99566,4.2,246.2,5.0,16.0,07/08/2016 19:00:00
2016-08-07 20:00:00,41.80991,3.34931,24.17926,5.4,256.8,6.0,15.0,07/08/2016 20:00:00
2016-08-07 21:00:00,44.25465,2.75123,19.18763,4.8,252.4,7.1,15.4,07/08/2016 21:00:00
2016-08-07 22:00:00,37.61894,2.09328,24.82329,3.6,248.0,6.4,15.0,07/08/2016 22:00:00
2016-08-07 23:00:00,42.15916,2.84104,21.06523,2.7,261.2,6.2,14.9,07/08/2016 23:00:00
2016-08-07 00:00:00,48.5953,0.32898,11.99998,1.8,262.7,6.3,14.0,07/08/2016 00:00:00
2016-08-08 01:00:00,45.0363,5.99328,6.3393,1.5,261.2,5.2,12.9,08/08/2016 01:00:00
2016-08-08 02:00:00,46.43329,6.43316,13.24534,3.1,261.1,5.8,11.9,08/08/2016 02:00:00
2016-08-08 03:00:00,46.89895,6.02321,8.87639,2.5,267.9,6.4,11.7,08/08/2016 03:00:00
2016-08-08 04:00:00,47.14841,6.44293,4.83958,2.1,270.5,4.1,11.5,08/08/2016 04:00:00
2016-08-08 05:00:00,41.01164,7.10213,8.18407,2.5,258.5,3.9,11.3,08/08/2016 05:00:00
2016-08-08 06:00:00,30.28475,12.6155,20.77692,2.1,266.9,4.0,11.8,08/08/2016 06:00:00
2016-08-08 07:00:00,26.29335,13.27501,28.24858,2.3,281.3,5.1,13.2,08/08/2016 07:00:00
2016-08-08 08:00:00,23.2998,15.25292,31.58924,3.4,286.2,6.4,14.6,08/08/2016 08:00:00
2016-08-08 09:00:00,26.84217,19.41828,28.3662,4.8,293.0,6.3,14.6,08/08/2016 09:00:00
2016-08-08 10:00:00,27.64045,18.96863,25.8919,3.5,298.4,6.3,14.9,08/08/2016 10:00:00
2016-08-08 11:00:00,36.97034,12.37602,18.16397,6.3,303.5,6.9,16.2,08/08/2016 11:00:00
2016-08-08 12:00:00,35.12432,11.77701,22.88784,7.0,299.0,6.8,16.9,08/08/2016 12:00:00
2016-08-08 13:00:00,41.85981,10.27838,20.14245,6.7,300.7,6.7,16.7,08/08/2016 13:00:00
2016-08-08 14:00:00,44.40433,10.63791,15.37268,5.2,303.9,6.5,17.0,08/08/2016 14:00:00
2016-08-08 15:00:00,43.45637,10.51786,19.50033,4.8,301.3,6.5,16.8,08/08/2016 15:00:00
2016-08-08 16:00:00,45.65164,12.73556,17.29139,4.2,301.2,6.3,16.4,08/08/2016 16:00:00
2016-08-08 17:00:00,44.554,9.3797,24.40876,5.6,302.0,5.8,16.0,08/08/2016 17:00:00
2016-08-08 18:00:00,44.05508,9.58955,21.10683,3.2,299.9,4.9,15.1,08/08/2016 18:00:00
2016-08-08 19:00:00,42.65809,8.42052,21.29425,5.8,299.7,3.2,14.0,08/08/2016 19:00:00
2016-08-08 20:00:00,40.96174,5.45382,17.95694,4.8,287.2,2.4,12.4,08/08/2016 20:00:00
2016-08-08 21:00:00,28.53851,6.32288,24.37338,3.9,270.4,2.3,11.0,08/08/2016 21:00:00
2016-08-08 22:00:00,25.34539,5.96365,25.42812,2.7,258.5,2.1,9.8,08/08/2016 22:00:00
2016-08-08 23:00:00,30.38453,3.2065,19.88904,3.7,240.7,1.8,9.0,08/08/2016 23:00:00
2016-08-08 00:00:00,36.02239,2.21739,12.4193,1.4,208.2,2.3,8.5,08/08/2016 00:00:00
2016-08-09 01:00:00,39.914,3.64336,4.32799,4.329528331756592,286.9,1.1,7.6,09/08/2016 01:00:00
2016-08-09 02:00:00,41.24447,5.40497,8.5425,1.8,195.0,1.8,6.8,09/08/2016 02:00:00
2016-08-09 03:00:00,35.47357,3.36303,9.99042,1.6,175.3,1.4,6.8,09/08/2016 03:00:00
2016-08-09 04:00:00,38.66669,4.02379,5.07578,0.9,113.6,1.4,7.3,09/08/2016 04:00:00
2016-08-09 05:00:00,33.87701,4.77466,9.01935,0.9,142.1,1.7,7.0,09/08/2016 05:00:00
2016-08-09 06:00:00,20.70539,5.58541,26.54933,2.5,164.5,1.8,6.5,09/08/2016 06:00:00
2016-08-09 07:00:00,6.83527,34.89353,47.52323,5.4,196.9,1.1,6.7,09/08/2016 07:00:00
2016-08-09 08:00:00,17.91141,24.65351,32.47138,7.0,216.2,1.6,8.1,09/08/2016 08:00:00
2016-08-09 09:00:00,17.91141,19.33845,34.01142,7.1,252.1,2.0,10.7,09/08/2016 09:00:00
2016-08-09 10:00:00,32.67959,10.90047,17.57348,5.6,297.3,3.7,14.7,09/08/2016 10:00:00
2016-08-09 11:00:00,35.97249,14.02339,18.88976,6.6,307.6,5.6,16.6,09/08/2016 11:00:00
2016-08-09 12:00:00,47.14841,9.48915,15.56058,3.4,307.4,6.0,16.9,09/08/2016 12:00:00
2016-08-09 13:00:00,29.766582489013672,10.570257186889648,31.921733856201172,4.4,307.2,6.3,16.9,09/08/2016 13:00:00
2016-08-09 14:00:00,29.766582489013672,10.570257186889648,31.921733856201172,3.8,301.9,6.4,16.7,09/08/2016 14:00:00
2016-08-09 15:00:00,29.766582489013672,10.570257186889648,31.921733856201172,3.5,302.1,6.1,16.5,09/08/2016 15:00:00
2016-08-09 16:00:00,29.637052536010742,10.666412353515625,32.72994613647461,4.5,299.6,5.7,14.4,09/08/2016 16:00:00
2016-08-09 17:00:00,29.0745792388916,11.305633544921875,37.16908645629883,5.2,295.1,4.9,13.7,09/08/2016 17:00:00
2016-08-09 18:00:00,29.048402786254883,11.153402328491211,37.18896484375,2.4,294.4,4.2,13.2,09/08/2016 18:00:00
2016-08-09 19:00:00,27.185237884521484,11.132547378540039,39.5716667175293,3.7,297.8,3.7,12.4,09/08/2016 19:00:00
2016-08-09 20:00:00,27.681304931640625,12.431498527526855,40.47138595581055,2.6,304.1,3.8,12.1,09/08/2016 20:00:00
2016-08-09 21:00:00,27.681304931640625,12.431498527526855,40.47138595581055,3.4,310.7,3.8,12.1,09/08/2016 21:00:00
2016-08-09 22:00:00,27.904619216918945,11.933858871459961,40.06573486328125,3.8,314.1,3.8,11.9,09/08/2016 22:00:00
2016-08-09 23:00:00,27.312501907348633,11.905384063720703,40.06573486328125,2.0,319.2,3.7,12.0,09/08/2016 23:00:00
2016-08-09 00:00:00,26.735685348510742,12.116326332092285,40.55534362792969,0.9,322.7,3.1,11.5,09/08/2016 00:00:00
2016-08-10 01:00:00,18.36297035217285,20.569183349609375,49.87159729003906,1.8,281.3,1.6,8.1,10/08/2016 01:00:00
2016-08-10 02:00:00,34.45909,18.525753021240234,49.06696319580078,0.6,278.0,0.9,7.5,10/08/2016 02:00:00
2016-08-10 03:00:00,33.57765,4.72935,6.77726,1.0,318.0,0.6,8.4,10/08/2016 03:00:00
2016-08-10 04:00:00,29.33679,3.63744,7.05856,1.9,225.5,0.8,8.9,10/08/2016 04:00:00
2016-08-10 05:00:00,21.00474,3.9081,17.99232,1.6,216.7,1.7,8.0,10/08/2016 05:00:00
2016-08-10 06:00:00,21.60345,6.04192,17.20198,1.4,204.2,0.7,8.4,10/08/2016 06:00:00
2016-08-10 07:00:00,20.85507,12.05391,17.17329,4.6,157.6,1.2,8.6,10/08/2016 07:00:00
2016-08-10 08:00:00,23.64905,12.23445,21.35306,3.5,210.7,0.9,9.7,10/08/2016 08:00:00
2016-08-10 09:00:00,24.14797,14.72937,21.57109,4.4,330.7,1.6,12.9,10/08/2016 09:00:00
2016-08-10 10:00:00,29.58625,12.89615,19.83358,2.3,318.2,2.5,15.6,10/08/2016 10:00:00
2016-08-10 11:00:00,32.97894,9.7093,19.71118,5.4,308.9,3.5,17.1,10/08/2016 11:00:00
2016-08-10 12:00:00,33.47787,11.66319,21.81589,5.0,304.7,3.2,16.0,10/08/2016 12:00:00
2016-08-10 13:00:00,37.02024,12.20421,12.66983,4.6,299.4,4.1,17.8,10/08/2016 13:00:00
2016-08-10 14:00:00,37.61894,10.76139,19.29234,7.5,300.0,4.3,18.1,10/08/2016 14:00:00
2016-08-10 15:00:00,35.9226,17.58475,26.24476,5.0,293.4,3.9,17.4,10/08/2016 15:00:00
2016-08-10 16:00:00,37.31959,8.35691,21.92251,4.6,283.5,3.6,14.7,10/08/2016 16:00:00
2016-08-10 17:00:00,28.6383,14.06799,27.13407,4.1,266.9,2.6,13.9,10/08/2016 17:00:00
2016-08-10 18:00:00,13.42108,26.30244,42.42212,3.5,255.0,2.6,13.6,10/08/2016 18:00:00
2016-08-10 19:00:00,15.06754,10.94194,36.75203,2.0,247.3,3.0,13.5,10/08/2016 19:00:00
2016-08-10 20:00:00,20.05679,7.365,28.40588,4.7,260.2,3.5,13.6,10/08/2016 20:00:00
2016-08-10 21:00:00,12.6727,9.25871,31.9354,3.2,271.0,3.7,13.6,10/08/2016 21:00:00
2016-08-10 22:00:00,18.21076,8.11587,22.0626,0.7,278.5,3.7,13.7,10/08/2016 22:00:00
2016-08-10 23:00:00,28.18926,6.8535,10.81136,0.2,284.7,4.0,13.7,10/08/2016 23:00:00
2016-08-10 00:00:00,30.18496,11.305633544921875,37.16908645629883,0.8,282.1,4.2,13.7,10/08/2016 00:00:00
2016-08-11 01:00:00,21.15442,11.164002418518066,37.18896484375,1.9,274.5,4.2,13.3,11/08/2016 01:00:00
2016-08-11 02:00:00,21.88618,11.280571937561035,37.21181106567383,2.0,275.7,4.4,13.4,11/08/2016 02:00:00
2016-08-11 03:00:00,28.08948,11.164002418518066,37.18896484375,1.0,275.0,4.0,13.3,11/08/2016 03:00:00
2016-08-11 04:00:00,28.88776,11.164002418518066,37.18896484375,0.9,273.2,4.1,13.3,11/08/2016 04:00:00
2016-08-11 05:00:00,24.74668,11.164002418518066,37.18896484375,8.913572311401367,275.7,4.2,13.3,11/08/2016 05:00:00
2016-08-11 06:00:00,17.91141,11.280571937561035,37.21181106567383,1.0,284.7,4.8,13.4,11/08/2016 06:00:00
2016-08-11 07:00:00,12.32345,11.400989532470703,37.19721984863281,1.5,287.0,5.5,13.5,11/08/2016 07:00:00
2016-08-11 08:00:00,12.6228,11.305633544921875,37.16908645629883,2.9,288.8,5.4,13.7,11/08/2016 08:00:00
2016-08-11 09:00:00,13.02194,10.675583839416504,33.28285217285156,2.6,289.2,5.2,13.9,11/08/2016 09:00:00
2016-08-11 10:00:00,14.71829,10.666412353515625,32.72994613647461,2.7,287.3,5.1,14.4,11/08/2016 10:00:00
2016-08-11 11:00:00,15.21721,10.66409683227539,32.30807876586914,2.6,288.1,5.5,15.0,11/08/2016 11:00:00
2016-08-11 12:00:00,14.76818,10.601913452148438,31.97395133972168,4.4,287.9,5.2,15.7,11/08/2016 12:00:00
2016-08-11 13:00:00,15.86582,10.601913452148438,31.97395133972168,4.1,284.8,4.8,15.6,11/08/2016 13:00:00
2016-08-11 14:00:00,13.87012,10.587517738342285,31.96668815612793,3.5,286.5,4.8,15.9,11/08/2016 14:00:00
2016-08-11 15:00:00,12.87227,10.570257186889648,31.921733856201172,5.0,286.6,4.5,16.2,11/08/2016 15:00:00
2016-08-11 16:00:00,18.11098,10.570257186889648,31.921733856201172,3.0,285.7,4.3,16.6,11/08/2016 16:00:00
2016-08-11 17:00:00,18.95915,10.582581520080566,31.94142723083496,4.2,277.0,3.7,16.1,11/08/2016 17:00:00
2016-08-11 18:00:00,18.41033,10.587517738342285,31.96668815612793,4.6,280.7,3.8,15.9,11/08/2016 18:00:00
2016-08-11 19:00:00,18.16087,10.587517738342285,31.96668815612793,6.1,285.2,4.2,15.9,11/08/2016 19:00:00
2016-08-11 20:00:00,17.76173,10.587517738342285,31.94142723083496,5.6,276.3,3.9,16.0,11/08/2016 20:00:00
2016-08-11 21:00:00,13.52087,10.601913452148438,31.97395133972168,3.7,261.8,2.8,15.8,11/08/2016 21:00:00
2016-08-11 22:00:00,13.82022,10.601913452148438,31.97395133972168,2.1,262.4,3.6,15.8,11/08/2016 22:00:00
2016-08-11 23:00:00,16.16517,10.587517738342285,31.96668815612793,8.203601837158203,264.4,3.8,15.9,11/08/2016 23:00:00
2016-08-11 00:00:00,17.76173,10.601913452148438,31.97395133972168,8.191783905029297,241.3,3.0,15.5,11/08/2016 00:00:00
2016-08-12 01:00:00,17.22954,10.601913452148438,31.97395133972168,1.0,264.7,3.9,15.5,12/08/2016 01:00:00
2016-08-12 02:00:00,16.03212,10.66409683227539,32.23408889770508,1.7,262.5,3.8,15.2,12/08/2016 02:00:00
2016-08-12 03:00:00,15.71614,10.66409683227539,32.41917419433594,0.2,262.8,3.8,14.9,12/08/2016 03:00:00
2016-08-12 04:00:00,20.55571,10.65952205657959,32.52213668823242,8.359527587890625,257.9,3.9,14.6,12/08/2016 04:00:00
2016-08-12 05:00:00,21.35399,11.132547378540039,37.258609771728516,0.6,250.8,3.4,12.9,12/08/2016 05:00:00
2016-08-12 06:00:00,22.30195,11.132547378540039,37.258609771728516,3.1,259.3,3.7,13.1,12/08/2016 06:00:00
2016-08-12 07:00:00,19.35829,11.132547378540039,37.258609771728516,4.4,250.5,3.7,13.0,12/08/2016 07:00:00
2016-08-12 08:00:00,14.6684,10.680490493774414,32.878841400146484,2.5,253.4,4.0,14.2,12/08/2016 08:00:00
2016-08-12 09:00:00,19.05894,10.570257186889648,31.921733856201172,3.8,254.1,4.8,16.4,12/08/2016 09:00:00
2016-08-12 10:00:00,28.23916,10.562023162841797,31.921733856201172,6.1,259.3,4.9,18.1,12/08/2016 10:00:00
2016-08-12 11:00:00,30.83357,10.557798385620117,31.921733856201172,5.9,260.1,4.9,19.1,12/08/2016 11:00:00
2016-08-12 12:00:00,32.13077,10.509920120239258,31.968019485473633,6.2,258.5,4.9,20.0,12/08/2016 12:00:00
2016-08-12 13:00:00,38.26755,8.781282424926758,29.591079711914062,7.4,257.6,5.2,20.5,12/08/2016 13:00:00
2016-08-12 14:00:00,38.91615,8.781282424926758,29.591079711914062,9.7,255.4,5.6,20.6,12/08/2016 14:00:00
2016-08-12 15:00:00,30.28475,8.781282424926758,29.591079711914062,7.5,250.4,5.8,20.5,12/08/2016 15:00:00
2016-08-12 16:00:00,31.88131,10.524252891540527,31.970911026000977,4.3,251.2,6.1,19.6,12/08/2016 16:00:00
2016-08-12 17:00:00,21.35399,10.562023162841797,31.921733856201172,2.7,249.0,5.4,18.0,12/08/2016 17:00:00
2016-08-12 18:00:00,21.45378,10.570257186889648,31.921733856201172,3.2,256.6,5.0,16.9,12/08/2016 18:00:00
2016-08-12 19:00:00,22.6013,10.601913452148438,31.97395133972168,3.4,252.8,4.3,15.6,12/08/2016 19:00:00
2016-08-12 20:00:00,22.20216,10.66409683227539,32.41917419433594,4.9,229.8,4.2,14.9,12/08/2016 20:00:00
2016-08-12 21:00:00,21.05464,10.65952205657959,32.52213668823242,4.3,214.3,4.2,14.6,12/08/2016 21:00:00
2016-08-12 22:00:00,21.45378,10.65952205657959,32.41917419433594,3.6,221.3,4.4,14.7,12/08/2016 22:00:00
2016-08-12 23:00:00,25.69464,10.65952205657959,32.52213668823242,2.1,232.7,4.7,14.6,12/08/2016 23:00:00
2016-08-12 00:00:00,27.14152,10.65952205657959,32.41917419433594,3.4,245.9,4.3,14.7,12/08/2016 00:00:00
2016-08-13 01:00:00,30.33464,10.65952205657959,32.41917419433594,1.9,241.8,4.1,14.7,13/08/2016 01:00:00
2016-08-13 02:00:00,32.13077,10.66409683227539,32.41917419433594,0.4,242.6,3.8,14.8,13/08/2016 02:00:00
2016-08-13 03:00:00,29.73593,10.66409683227539,32.41917419433594,8.359527587890625,245.1,3.6,14.9,13/08/2016 03:00:00
